Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
002210,KOSPI,동성제약,의약품 제조업,"의약품,화장품 제조,도매",1990-01-19,12월,이양구,http://dongsung-pharm.co.kr,서울특별시
102260,KOSPI,동성케미컬,회사 본부 및 경영 컨설팅 서비스업,,2008-06-23,12월,"이만우, 백진우 (각자 대표이사)",http://idongsung.com,부산광역시
000640,KOSPI,동아쏘시오홀딩스,기타 금융업,"의약품(피로회복제/박카스,병원용의약품),비의약품(의료기기,염모제,가글제) 제조,도소매/화장품 생산",1970-02-10,12월,정재훈,http://www.donga.co.kr,서울특별시
00064217,KOSPI,동아쏘시오홀딩스 2WR,,,,,,,
170900,KOSPI,동아에스티,의약품 제조업,"스티렌, 자이데나",2013-04-08,12월,"엄대식, 한종현(각자대표)",http://www.donga.co.kr,서울특별시
028100,KOSPI,동아지질,기반조성 및 시설물 축조관련 전문공사업,"보링그라우팅공사,토공사,철근콘크리트공사,상하수도공사,비계구조물해체공사,수중공사/지질조사,시공감리",2009-06-12,12월,최재우,http://www.dage.co.kr,부산광역시
282690,KOSPI,동아타이어,고무제품 제조업,타이어 및 튜브,2017-11-29,12월,김상헌,http://www.dongahtire.co.kr,경상남도
001520,KOSPI,동양,"시멘트, 석회, 플라스터 및 그 제품 제조업",레미콘/건설공사/산업용 송풍기,1976-06-25,12월,정진학,http://www.tongyanginc.co.kr,서울특별시
001527,KOSPI,동양2우B,,,,,,,
001529,KOSPI,동양3우B,,,,,,,
084670,KOSPI,동양고속,육상 여객 운송업,고속버스 운송/부동산 임대,2005-07-25,12월,백남근,http://www.dyexpress.co.kr,경기도
082640,KOSPI,동양생명,보험업,생명보험,2009-10-08,12월,"뤄젠룽(Luo, Jian Rong)",http://www.myangel.co.kr,서울특별시
001525,KOSPI,동양우,,,,,,,
008970,KOSPI,동양철관,1차 철강 제조업,"수도용 도복장 강관,주물(강관말뚝),가스관 제조/아파트건설",1977-03-05,12월,한흥수,http://www.dysp.co.kr,충청남도
092780,KOSPI,동양피스톤,자동차용 엔진 및 자동차 제조업,자동차엔진용 피스톤,2017-12-08,12월,홍순겸,,경기도
049770,KOSPI,동원F&B,기타 식품 제조업,"참치캔,음료,냉동식품 제조,판매",2000-11-23,12월,김재옥,http://www.dongwonfnb.com,서울특별시
018500,KOSPI,동원금속,자동차 신품 부품 제조업,"자동차부품(도어후레임,머플러,임팩트빔),강관 제조,판매",1995-11-10,03월,"이은우, 박승룡",http://www.dwmic.com,경상북도
006040,KOSPI,동원산업,어로 어업,"원양어업,수산물가공(참치캔,맛김,어묵,맛살),도소매/음료사업(상쾌한아침)",1989-03-07,12월,이명우,http://dwml.co.kr/,서울특별시
030720,KOSPI,동원수산,어로 어업,"원양어업/수산물 제조,가공/참치어류 냉동냉장업",1996-11-22,12월,단독대표이사 사장 왕기철,http://www.dongwonfish.co.kr,서울특별시
014820,KOSPI,동원시스템즈,플라스틱제품 제조업,포장용 플라스틱제품 제조 외,1994-03-29,12월,"조점근, 서범원",http://dongwonsystems.com/,경기도
014825,KOSPI,동원시스템즈우,,,,,,,
163560,KOSPI,동일고무벨트,고무제품 제조업,"산업용고무제품, 종합고무부품",2012-10-19,12월,이윤환,http://www.drbworld.com,부산광역시
004890,KOSPI,동일산업,1차 철강 제조업,"봉강,합금철,철근,마봉강,냉간압조용선재,주조,지선,주강,다이아몬드공구 제조,도매",2005-06-30,12월,"오순택, 오승민",http://www.dongil.co.kr,경상북도
002690,KOSPI,동일제강,1차 철강 제조업,"PC강연선, 경강선, 도금선, 마봉강",2015-09-24,12월,"김준년, 김우진, 임범수",http://www.dongil-steel.com,경기도
000020,KOSPI,동화약품,의약품 제조업,"의약품 제조,판매,수출입",1976-03-24,12월,유준하,http://www.dong-wha.co.kr,서울특별시
000150,KOSPI,두산,회사 본부 및 경영 컨설팅 서비스업,"동박적층판 등 제조 및 판매, 유압기기 등 제조 및 판매, 지게차 제조 및 판매, IT 시스템 개발/운영 서비스 등, 연료전지 등",1973-06-29,12월,"박정원, 김민철, 곽상철",http://www.doosancorp.co.kr,서울특별시
000157,KOSPI,두산2우B,,,,,,,
241560,KOSPI,두산밥캣,특수 목적용 기계 제조업,"Compact Equipment, Heavy Equipment, Portable Power",2016-11-18,12월,"스캇성철박, 조덕제",http://www.doosanbobcat.com,경기도
000155,KOSPI,두산우,,,,,,,
04267217,KOSPI,두산인프라코어 1WR,,,,,,,
034020,KOSPI,두산중공업,일반 목적용 기계 제조업,"기관,터어빈,선박용엔진,주단조품,제강제품 제조/종합건설",2000-10-25,12월,"박지원, 정연인, 박상현",http://www.doosanheavy.com,경상남도
03402217,KOSPI,두산중공업 1WR,,,,,,,
0340221B,KOSPI,두산중공업 2WR,,,,,,,
336260,KOSPI,두산퓨얼셀,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",연료전지,2019-10-18,12월,유수경,http://www.doosanfuelcell.com,전라북도
33626K,KOSPI,두산퓨얼셀1우,,,,,,,
33626L,KOSPI,두산퓨얼셀2우B,,,,,,,
016740,KOSPI,두올,자동차 신품 부품 제조업,시트 커버 및 시트 원단,2016-07-29,12월,"조인회, 정재열",http://www.idual.co.kr,서울특별시
192650,KOSPI,드림텍,전자부품 제조업,"모바일 PBA, 지문인식 모듈, 전장 LED 모듈 등",2019-03-14,12월,"김형민, 박찬홍(각자대표)",http://www.idreamtech.co.kr,경기도
024090,KOSPI,디씨엠,1차 철강 제조업,"PCM(칼라강판),라미네이트강판,산업용필름 제조,판매",1999-08-18,12월,정연택,http://www.dcmcorp.co.kr,경상남도
003160,KOSPI,디아이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체검사장비,전자부품,레저용품,석제품 제조,판매,오파,부동산임대업",1996-07-31,12월,"박원호, 장일선",http://www.di.co.kr,서울특별시
092200,KOSPI,디아이씨,자동차 신품 부품 제조업,"자동차부품(트란스밋숀,프런트액슬,기어,전동축),변속동력전달장치,특수공구,농기계 및 산업기계부품 제조,무역",2007-10-18,12월,김정렬,http://dicorp.co.kr,울산광역시
377190,KOSPI,디앤디플랫폼리츠,부동산 임대 및 공급업,부동산 투자 및 관리,2021-08-27,03월,이양원,http://dndplatformreit.com/,서울특별시
013570,KOSPI,디와이,기타 금융업,"자동차부품,유공압기기,소각로,자동세차기,하훼유통,발효기,모터 제조",1989-05-30,12월,김지현,http://www.dy.co.kr,인천광역시
210540,KOSPI,디와이파워,특수 목적용 기계 제조업,유공압기기 등,2015-01-15,12월,박치웅,http://power.dy.co.kr,경상남도
007340,KOSPI,디티알오토모티브,일차전지 및 축전지 제조업,자동차용 밧데리,1988-09-24,12월,김상헌 김원종,http://www.x-probattery.co.kr,울산광역시
026890,KOSPI,디피씨,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전자레인지용 고압변성기,리엑터,디지탈위성방송수신기 제조",1997-11-25,12월,"도용환, 이태고",http://www.dpc.co.kr,경기도
115390,KOSPI,락앤락,플라스틱제품 제조업,플라스틱 밀폐용기,2010-01-28,12월,김성훈,,충청남도
032350,KOSPI,롯데관광개발,여행사 및 기타 여행보조 서비스업,"국내외여행알선,관광개발,전세운수,항공권매매대행",2006-06-08,12월,"김기병, 백현, 김한준",http://lottetour.com,제주특별자치도
089860,KOSPI,롯데렌탈,운송장비 임대업,"렌터카, 카셰어링(그린카), 중고차매매, 일반렌탈(측정기,OA, 리프트 등)",2021-08-19,12월,김현수,http://www.lotterental.com/,경기도
330590,KOSPI,롯데리츠,부동산 임대 및 공급업,부동산투자,2019-10-30,06월,롯데에이엠씨 주식회사,http://www.lottereit.co.kr/,서울특별시
000400,KOSPI,롯데손해보험,보험업,손해보험업,1971-04-16,12월,이명재,http://www.lotteins.co.kr,서울특별시
023530,KOSPI,롯데쇼핑,종합 소매업,"백화점(의류,식품 및 잡화),할인점 운영/전자상거래",2006-02-09,12월,강희태,http://www.lotteshoppingir.com/,서울특별시
004000,KOSPI,롯데정밀화학,기초 화학물질 제조업,"염소·셀룰로스계열, 암모니아 계열, 전자재료 등 화학제품 제조",1976-04-15,12월,정경문,http://www.lottefinechem.com,울산광역시
286940,KOSPI,롯데정보통신,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","SM, SI",2018-07-27,12월,노준형,http://www.ldcc.co.kr,서울특별시
280360,KOSPI,롯데제과,기타 식품 제조업,"껌,캔디,초코,비스켓,빙과",2017-10-30,12월,"신동빈, 이영구, 민명기",http://www.lotteconf.co.kr/,서울특별시
004990,KOSPI,롯데지주,기타 금융업,지주회사,1974-02-16,12월,"신동빈,송용덕,이동우",http://www.lotte.co.kr,서울특별시
00499K,KOSPI,롯데지주우,,,,,,,
005300,KOSPI,롯데칠성,비알코올음료 및 얼음 제조업,"청량음료,과채류음료,곡류음료,주류 제조,판매/자동차정비,연수원",1973-06-21,12월,박윤기,http://company.lottechilsung.co.kr,서울특별시
005305,KOSPI,롯데칠성우,,,,,,,
011170,KOSPI,롯데케미칼,기초 화학물질 제조업,"폴리프로필렌,고밀도폴리에틸렌,에틸렌글리콜,벤젠,에틸렌옥사이드,합성지,부산물 제조",1991-05-30,12월,"신동빈,김교현,이영준,황진구",http://www.lottechem.com,서울특별시
002270,KOSPI,롯데푸드,낙농제품 및 식용빙과류 제조업,"빙과,유지,식품 제조",1973-05-09,12월,이진성,http://www.lottefoods.co.kr,서울특별시
071840,KOSPI,롯데하이마트,가전제품 및 정보통신장비 소매업,"가전제품,잡화 도소매/부동산 임대",2011-06-29,12월,황영근,http://company.himart.co.kr,서울특별시
70102B96,KOSPI,룩셈부르크코어오피스(파생형)(A),,,,,,,
70103B96,KOSPI,룩셈부르크코어오피스(파생형)(C-I),,,,,,,
027740,KOSPI,마니커,"도축, 육류 가공 및 저장 처리업","닭고기,햄,계육가공제품,계육,육가공제품 제조,판매,유통/양계관련사업/부동산임대/수출입대행",2002-10-29,12월,최상웅,http://www.maniker.co.kr,경기도
137930,KOSPI,마이다스 200커버드콜5%OTM,,,,,,,
403790,KOSPI,마이다스 KoreaStock액티브,,,,,,,
292340,KOSPI,마이티 200커버드콜ATM레버리지,,,,,,,
159800,KOSPI,마이티 코스피100,,,,,,,
204320,KOSPI,만도,자동차 신품 부품 제조업,"제동장치, 조향장치, 현가장치",2014-10-06,12월,"정몽원, 김광헌, 조성현 (각자 대표이사)",http://www.mando.com,경기도
001080,KOSPI,만호제강,1차 철강 제조업,"와이어로프,합성섬유로프,특수강선 제조,수출,임대",1977-06-18,06월,김상환,http://www.manhorope.com,부산광역시
088980,KOSPI,맥쿼리인프라,신탁업 및 집합투자업,증권투자회사,2006-03-15,12월,맥쿼리자산운용(주),http://www.macquarie.com/kr/kr/mkif/index.html,서울특별시
094800,KOSPI,맵스리얼티1,신탁업 및 집합투자업,,2007-04-09,12월,미래에셋자산운용(주),http://www.miraeasset.com,서울특별시
74401777,KOSPI,맵스미국11호,,,,,,,
74401BAA,KOSPI,맵스미국16호 종류A,,,,,,,
74401769,KOSPI,맵스미국9-2호,,,,,,,
74401773,KOSPI,맵스호주2호,,,,,,,
610007,KOSPI,메리츠 국채30년 ETN,,,,,,,
610011,KOSPI,메리츠 금 선물 ETN(H),,,,,,,
610005,KOSPI,메리츠 레버리지 KRX300 선물 ETN,,,,,,,
610008,KOSPI,메리츠 레버리지 국채30년 ETN,,,,,,,
610012,KOSPI,메리츠 레버리지 금 선물 ETN(H),,,,,,,
610016,KOSPI,메리츠 레버리지 은 선물 ETN(H),,,,,,,
610002,KOSPI,메리츠 레버리지 인플레이션 국채 ETN,,,,,,,
610003,KOSPI,메리츠 미국 인플레이션 국채 ETN(H),,,,,,,
610004,KOSPI,메리츠 미국레버리지 인플레이션국채ETN(H),,,,,,,
610014,KOSPI,메리츠 은 선물 ETN(H),,,,,,,
610006,KOSPI,메리츠 인버스 2X KRX300 선물 ETN,,,,,,,
610010,KOSPI,메리츠 인버스 2X 국채30년 ETN,,,,,,,
610013,KOSPI,메리츠 인버스 2X 금 선물 ETN(H),,,,,,,
610017,KOSPI,메리츠 인버스 2X 은 선물 ETN(H),,,,,,,
610009,KOSPI,메리츠 인버스 국채30년 ETN,,,,,,,
610015,KOSPI,메리츠 인버스 은 선물 ETN(H),,,,,,,
610001,KOSPI,메리츠 인플레이션 국채 ETN,,,,,,,
138040,KOSPI,메리츠금융지주,기타 금융업,투자사업,2011-05-13,12월,김용범,http://www.meritzgroup.com,서울특별시
74601669,KOSPI,메리츠베트남주식혼합,,,,,,,
008560,KOSPI,메리츠증권,금융 지원 서비스업,"유가증권의 위탁매매,자기매매,인수공모주선업무",1992-01-15,12월,최희문,http://www.imeritz.com,서울특별시
000060,KOSPI,메리츠화재,보험업,"손해보험(화재,해상,운송보험)",1956-07-02,12월,김용범,http://www.meritzfire.com,서울특별시
090370,KOSPI,메타랩스,봉제의복 제조업,"여성용 의류(캐쥬얼티셔츠,바지) 제조",2006-12-26,12월,유지헌,http://www.metalabs.co.kr,서울특별시
017180,KOSPI,명문제약,의약품 제조업,"의약품(ROBAXIN 주사,KIMITE패취) 제조,판매",2008-07-10,12월,배철한,http://www.mmpharm.co.kr,경기도
009900,KOSPI,명신산업,자동차 신품 부품 제조업,자동차차체부품,2020-12-07,12월,박봉근,http://www.myoungshinindustry.com,경상북도
012690,KOSPI,모나리자,기타 종이 및 판지 제품 제조업,"화장지,미용티슈 제조,도매",1988-10-14,12월,박세훈,http://www.monarisa.co.kr,서울특별시
005360,KOSPI,모나미,생활용품 도매업,"BP153(BALL POINT PEN), P-3000(PLUS PEN), 유성매직, 보드마카, 네임펜, PARKER, WARTERMAN, 색연필",1974-06-26,12월,송하경,http://www.monami.com,경기도
204210,KOSPI,모두투어리츠,부동산 임대 및 공급업,"호텔 부동산 취득, 관리, 개량 및 처분",2016-09-22,12월,최동주,http://www.modetourreit.com,서울특별시
009680,KOSPI,모토닉,자동차 신품 부품 제조업,"자동차용 기화기(캬브레타,다이캐스트,연료펌프) 제조,판매",1994-01-14,12월,"김영봉, 신현돈(각자 대표이사)",http://www.motonic.co.kr,서울특별시
009580,KOSPI,무림P&P,"펄프, 종이 및 판지 제조업","표백화학펄프(B.K.P) 제조,목재가공,조림사업",1989-06-20,12월,이도균,http://www.moorimpnp.co.kr,울산광역시
009200,KOSPI,무림페이퍼,"펄프, 종이 및 판지 제조업","지류,아트지,백상지 제조",1990-06-09,12월,이도균,http://www.moorim.co.kr,경상남도
033920,KOSPI,무학,알코올음료 제조업,소주,2010-07-20,12월,"최재호, 이수능 (각자 대표이사)",http://www.muhak.co.kr,경상남도
008420,KOSPI,문배철강,1차 철강 제조업,"철강재중 판재류(후판,박판,무늬강판) 제조,도매",1994-11-05,12월,배종민,http://www.moonbaesteel.co.kr,서울특별시
52G162,KOSPI,미래G162KOSPI200콜,,,,,,,
52G163,KOSPI,미래G163KOSPI200콜,,,,,,,
52G164,KOSPI,미래G164KOSPI200콜,,,,,,,
52G165,KOSPI,미래G165KOSPI200콜,,,,,,,
52G166,KOSPI,미래G166KOSPI200콜,,,,,,,
52G573,KOSPI,미래G573삼성전자콜,,,,,,,
52G574,KOSPI,미래G574삼성전자콜,,,,,,,
52G578,KOSPI,미래G578삼성전자콜,,,,,,,
52G582,KOSPI,미래G582삼성전자콜,,,,,,,
52G584,KOSPI,미래G584삼성전자콜,,,,,,,
52G585,KOSPI,미래G585삼성전자콜,,,,,,,
52G586,KOSPI,미래G586삼성전자콜,,,,,,,
52G588,KOSPI,미래G588삼성전자콜,,,,,,,
52G596,KOSPI,미래G596SK하이닉콜,,,,,,,
52G598,KOSPI,미래G598SK하이닉콜,,,,,,,
52G599,KOSPI,미래G599SK하이닉콜,,,,,,,
52G600,KOSPI,미래G600SK하이닉콜,,,,,,,
52G601,KOSPI,미래G601SK하이닉콜,,,,,,,
52G605,KOSPI,미래G605기아콜,,,,,,,
52G608,KOSPI,미래G608기아콜,,,,,,,
52G611,KOSPI,미래G611기아콜,,,,,,,
52G612,KOSPI,미래G612기아콜,,,,,,,
52G617,KOSPI,미래G617현대차콜,,,,,,,
52G619,KOSPI,미래G619현대차콜,,,,,,,
52G620,KOSPI,미래G620현대차콜,,,,,,,
52G621,KOSPI,미래G621현대차콜,,,,,,,
52G623,KOSPI,미래G623현대차콜,,,,,,,
52G624,KOSPI,미래G624현대차콜,,,,,,,
52G629,KOSPI,미래G629엘지전자콜,,,,,,,
52G630,KOSPI,미래G630엘지전자콜,,,,,,,
52G639,KOSPI,미래G639셀트리온콜,,,,,,,
52G641,KOSPI,미래G641셀트리온콜,,,,,,,
52G642,KOSPI,미래G642셀트리온콜,,,,,,,
52G648,KOSPI,미래G648삼성SDI콜,,,,,,,
52G656,KOSPI,미래G656모비스콜,,,,,,,
52G657,KOSPI,미래G657모비스콜,,,,,,,
52G662,KOSPI,미래G662SK콜,,,,,,,
52G667,KOSPI,미래G667삼성전기콜,,,,,,,
52G683,KOSPI,미래G683롯데케미콜,,,,,,,
52G684,KOSPI,미래G684한국전력콜,,,,,,,
52G685,KOSPI,미래G685한국전력콜,,,,,,,
52G691,KOSPI,미래G691포스코케콜,,,,,,,
52G694,KOSPI,미래G694LG이노텍콜,,,,,,,
52G700,KOSPI,미래G700삼성SDS콜,,,,,,,
52G703,KOSPI,미래G703케이티지콜,,,,,,,
52G805,KOSPI,미래G805삼성전자콜,,,,,,,
